from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9203555,9203555,2,120,,
9203601,9203601,2,120,,
9203602,9203602,2,120,,
9203603,9203603,2,120,,
9203604,9203604,2,120,,
9203605,9203605,2,120,,
9203606,9203606,2,120,,
9203607,9203607,2,120,,
9203608,9203608,2,120,,
9203609,9203609,2,120,,
9203610,9203610,2,120,,
9203611,9203611,2,120,,
9203612,9203612,2,120,,
9203613,9203613,2,120,,
9203618,9203618,2,120,,
9203619,9203619,2,120,,
9203620,9203620,2,120,,
9203621,9203621,2,120,,
9203622,9203622,2,120,,
9203629,9203629,2,120,,
9203630,9203630,2,120,,
9203631,9203631,2,120,,
9203632,9203632,2,120,,
9203633,9203633,2,120,,
9203634,9203634,2,120,,
9203640,9203640,2,120,,
9203641,9203641,2,120,,
9203642,9203642,2,120,,
9203643,9203643,2,120,,
9203644,9203644,2,120,,
9203645,9203645,2,120,,
9203646,9203646,2,120,,
9203647,9203647,2,120,,
9203648,9203648,2,120,,
9203649,9203649,2,120,,
9203652,9203652,2,120,,
9203653,9203653,2,120,,
9203654,9203654,2,120,,
9203658,9203658,2,120,,
9203659,9203659,2,120,,
9203661,9203661,2,120,,
9203662,9203662,2,120,,
9203663,9203663,2,120,,
9203664,9203664,2,120,,
9203665,9203665,2,120,,
9203666,9203666,2,120,,
9203667,9203667,2,120,,
9203668,9203668,2,120,,
9203669,9203669,2,120,,
9203670,9203670,2,120,,
9203671,9203671,2,120,,
9203672,9203672,2,120,,
9203673,9203673,2,120,,
9203674,9203674,2,120,,
9203675,9203675,2,120,,
9203677,9203677,2,120,,
9203679,9203679,2,120,,
9203680,9203680,2,120,,
9203681,9203681,2,120,,
9203682,9203682,2,120,,
9203683,9203683,2,120,,
9203684,9203684,2,120,,
9203685,9203685,2,120,,
9203686,9203686,2,120,,
9203687,9203687,2,120,,
9203688,9203688,2,120,,
9203689,9203689,2,120,,
9203691,9203691,2,120,,
9203692,9203692,2,120,,
9203693,9203693,2,120,,
9203694,9203694,2,120,,
9203695,9203695,2,120,,
9203696,9203696,2,120,,
9203698,9203698,2,120,,
9203699,9203699,2,120,,
9203700,9203700,2,120,,
9203702,9203702,2,120,,
9203703,9203703,2,120,,
9203704,9203704,2,120,,
9203705,9203705,2,120,,
9203706,9203706,2,120,,
9203707,9203707,2,120,,
9203708,9203708,2,120,,
9203709,9203709,2,120,,
9203710,9203710,2,120,,
9203711,9203711,2,120,,
9203712,9203712,2,120,,
9203713,9203713,2,120,,
9203714,9203714,2,120,,
9203715,9203715,2,120,,
9203716,9203716,2,120,,
9203717,9203717,2,120,,
9203719,9203719,2,120,,
9203720,9203720,2,120,,
9203721,9203721,2,120,,
9203722,9203722,2,120,,
9203723,9203723,2,120,,
9203724,9203724,2,120,,
9203725,9203725,2,120,,
9203726,9203726,2,120,,
9203727,9203727,2,120,,
9203728,9203728,2,120,,
9203729,9203729,2,120,,
9203730,9203730,2,120,,
9203732,9203732,2,120,,
9203733,9203733,2,120,,
9203734,9203734,2,120,,
9203735,9203735,2,120,,
9203736,9203736,2,120,,
9203738,9203738,2,120,,
9203739,9203739,2,120,,
9203740,9203740,2,120,,
9203741,9203741,2,120,,
9203742,9203742,2,120,,
9203743,9203743,2,120,,
9203744,9203744,2,120,,
9203745,9203745,2,120,,
9203746,9203746,2,120,,
9203747,9203747,2,120,,
9203748,9203748,2,120,,
9203749,9203749,2,120,,
9203750,9203750,2,120,,
9203751,9203751,2,120,,
9203752,9203752,2,120,,
9203753,9203753,2,120,,
9203754,9203754,2,120,,
9203755,9203755,2,120,,
9203756,9203756,2,120,,
9203757,9203757,2,120,,
9203758,9203758,2,120,,
9203759,9203759,2,120,,
9203760,9203760,2,120,,
9203761,9203761,2,120,,
9203762,9203762,2,120,,
9203763,9203763,2,120,,
9203764,9203764,2,120,,
9203765,9203765,2,120,,
9203766,9203766,2,120,,
9203767,9203767,2,120,,
9203768,9203768,2,120,,
9203769,9203769,2,120,,
9203770,9203770,2,120,,
9203771,9203771,2,120,,
9203772,9203772,2,120,,
9203773,9203773,2,120,,
9203774,9203774,2,120,,
9203775,9203775,2,120,,
9203776,9203776,2,120,,
9203777,9203777,2,120,,
9203778,9203778,2,120,,
9203779,9203779,2,120,,
9203780,9203780,2,120,,
9203781,9203781,2,120,,
9203782,9203782,2,120,,
9203783,9203783,2,120,,
9203787,9203787,2,120,,
9203788,9203788,2,120,,
9203789,9203789,2,120,,
9203790,9203790,2,120,,
9203791,9203791,2,120,,
9203792,9203792,2,120,,
9203793,9203793,2,120,,
9203794,9203794,2,120,,
9203795,9203795,2,120,,
9203796,9203796,2,120,,
9203797,9203797,2,120,,
9203799,9203799,2,120,,
9203800,9203800,2,120,,
9203801,9203801,2,120,,
9203802,9203802,2,120,,
9203803,9203803,2,120,,
9203804,9203804,2,120,,
9203805,9203805,2,120,,
9203806,9203806,2,120,,
9203807,9203807,2,120,,
9203808,9203808,2,120,,
9203810,9203810,2,120,,
9203811,9203811,2,120,,
9203812,9203812,2,120,,
9203813,9203813,2,120,,
9203814,9203814,2,120,,
9203815,9203815,2,120,,
9203816,9203816,2,120,,
9203818,9203818,2,120,,
9203821,9203821,2,120,,
9203822,9203822,2,120,,
9203823,9203823,2,120,,
9203824,9203824,2,120,,
9203825,9203825,2,120,,
9203826,9203826,2,120,,
9203827,9203827,2,120,,
9203828,9203828,2,120,,
9203830,9203830,2,120,,
9203831,9203831,2,120,,
9203832,9203832,2,120,,
9203834,9203834,2,120,,
9203835,9203835,2,120,,
9203836,9203836,2,120,,
9203837,9203837,2,120,,
9203840,9203840,2,120,,
9203841,9203841,2,120,,
9203842,9203842,2,120,,
9203844,9203844,2,120,,
9203848,9203848,2,120,,
9203852,9203852,2,120,,
9203853,9203853,2,120,,
9203855,9203855,2,120,,
9203858,9203858,2,120,,
9203865,9203865,2,120,,
9203867,9203867,2,120,,
9203872,9203872,2,120,,
9203873,9203873,2,120,,
9203875,9203875,2,120,,
9203876,9203876,2,120,,
9203877,9203877,2,120,,
9203878,9203878,2,120,,
9203879,9203879,2,120,,
9203880,9203880,2,120,,
9203881,9203881,2,120,,
9203882,9203882,2,120,,
9203883,9203883,2,120,,
9203885,9203885,2,120,,
9203886,9203886,2,120,,
9203887,9203887,2,120,,
9203888,9203888,2,120,,
9203889,9203889,2,120,,
9203890,9203890,2,120,,
9203891,9203891,2,120,,
9203892,9203892,2,120,,
9203893,9203893,2,120,,
9203894,9203894,2,120,,
9203895,9203895,2,120,,
9203896,9203896,2,120,,
9203897,9203897,2,120,,
9203898,9203898,2,120,,
9203902,9203902,2,120,,
9203903,9203903,2,120,,
9203904,9203904,2,120,,
9203905,9203905,2,120,,
9203906,9203906,2,120,,
9203907,9203907,2,120,,
9203908,9203908,2,120,,
9203909,9203909,2,120,,
9203910,9203910,2,120,,
9203913,9203913,2,120,,
9203915,9203915,2,120,,
9203916,9203916,2,120,,
9203917,9203917,2,120,,
9203918,9203918,2,120,,
9203919,9203919,2,120,,
9203920,9203920,2,120,,
9203921,9203921,2,120,,
9203922,9203922,2,120,,
9203923,9203923,2,120,,
9203924,9203924,2,120,,
9203925,9203925,2,120,,
9203926,9203926,2,120,,
9203927,9203927,2,120,,
9203929,9203929,2,120,,
9203930,9203930,2,120,,
9203931,9203931,2,120,,
9203932,9203932,2,120,,
9203933,9203933,2,120,,
9203934,9203934,2,120,,
9203935,9203935,2,120,,
9203936,9203936,2,120,,
9203937,9203937,2,120,,
9203938,9203938,2,120,,
9203939,9203939,2,120,,
9203940,9203940,2,120,,
9203941,9203941,2,120,,
9203942,9203942,2,120,,
9203943,9203943,2,120,,
9203944,9203944,2,120,,
9203945,9203945,2,120,,
9203946,9203946,2,120,,
9203947,9203947,2,120,,
9203948,9203948,2,120,,
9203949,9203949,2,120,,
9203950,9203950,2,120,,
9203951,9203951,2,120,,
9203952,9203952,2,120,,
9203953,9203953,2,120,,
9203954,9203954,2,120,,
9203955,9203955,2,120,,
9203956,9203956,2,120,,
9203957,9203957,2,120,,
9203959,9203959,2,120,,
9203960,9203960,2,120,,
9203961,9203961,2,120,,
9203962,9203962,2,120,,
9203963,9203963,2,120,,
9203964,9203964,2,120,,
9203966,9203966,2,120,,
9203967,9203967,2,120,,
9203968,9203968,2,120,,
9203969,9203969,2,120,,
9203970,9203970,2,120,,
9203971,9203971,2,120,,
9203972,9203972,2,120,,
9203973,9203973,2,120,,
9203974,9203974,2,120,,
9203975,9203975,2,120,,
9203976,9203976,2,120,,
9203977,9203977,2,120,,
9203978,9203978,2,120,,
9203979,9203979,2,120,,
9203980,9203980,2,120,,
9203981,9203981,2,120,,
9203982,9203982,2,120,,
9203983,9203983,2,120,,
9203984,9203984,2,120,,
9203990,9203990,2,120,,
9203995,9203995,2,120,,
9203996,9203996,2,120,,
9203997,9203997,2,120,,
9203998,9203998,2,120,,
9203999,9203999,2,120,,
9204001,9204001,2,120,,
9204002,9204002,2,120,,
9204003,9204003,2,120,,
9204007,9204007,2,120,,
9204012,9204012,2,120,,
9204013,9204013,2,120,,
9204014,9204014,2,120,,
9204015,9204015,2,120,,
9204017,9204017,2,120,,
9204018,9204018,2,120,,
9204019,9204019,2,120,,
9204020,9204020,2,120,,
9204024,9204024,2,120,,
9204026,9204026,2,120,,
9204027,9204027,2,120,,
9204028,9204028,2,120,,
9204039,9204039,2,120,,
9204040,9204040,2,120,,
9204041,9204041,2,120,,
9204042,9204042,2,120,,
9204043,9204043,2,120,,
9204044,9204044,2,120,,
9204046,9204046,2,120,,
9204049,9204049,2,120,,
9204050,9204050,2,120,,
9205000,9205000,2,120,,
9205001,9205001,2,120,,
9205003,9205003,2,120,,
9205004,9205004,2,120,,
9205005,9205005,2,120,,
9205006,9205006,2,120,,
9205008,9205008,2,120,,
9205010,9205010,2,120,,
9205011,9205011,2,120,,
9205012,9205012,2,120,,
9205015,9205015,2,120,,
9205017,9205017,2,120,,
9205019,9205019,2,120,,
9205021,9205021,2,120,,
9205022,9205022,2,120,,
9205023,9205023,2,120,,
9205024,9205024,2,120,,
9205027,9205027,2,120,,
9205028,9205028,2,120,,
9205029,9205029,2,120,,
9205030,9205030,2,120,,
9205031,9205031,2,120,,
9205033,9205033,2,120,,
9205034,9205034,2,120,,
9205035,9205035,2,120,,
9205036,9205036,2,120,,
9205037,9205037,2,120,,
9205038,9205038,2,120,,
9205039,9205039,2,120,,
9205040,9205040,2,120,,
9205041,9205041,2,120,,
9205090,9205090,2,120,,
9205091,9205091,2,120,,
9205092,9205092,2,120,,
9205093,9205093,2,120,,
9205094,9205094,2,120,,
9205095,9205095,2,120,,
9205096,9205096,2,120,,
9205098,9205098,2,120,,
9205100,9205100,2,120,,
9205101,9205101,2,120,,
9205102,9205102,2,120,,
9205103,9205103,2,120,,
9205104,9205104,2,120,,
9205105,9205105,2,120,,
9205106,9205106,2,120,,
9205107,9205107,2,120,,
9205108,9205108,2,120,,
9205109,9205109,2,120,,
9205110,9205110,2,120,,
9205111,9205111,2,120,,
9205112,9205112,2,120,,
9205113,9205113,2,120,,
9205114,9205114,2,120,,
9205115,9205115,2,120,,
9205117,9205117,2,120,,
9205119,9205119,2,120,,
9205120,9205120,2,120,,
9205121,9205121,2,120,,
9205122,9205122,2,120,,
9205123,9205123,2,120,,
9205125,9205125,2,120,,
9205126,9205126,2,120,,
9205127,9205127,2,120,,
9205128,9205128,2,120,,
9205129,9205129,2,120,,
9205130,9205130,2,120,,
9205131,9205131,2,120,,
9205132,9205132,2,120,,
9205133,9205133,2,120,,
9205134,9205134,2,120,,
9205136,9205136,2,120,,
9205137,9205137,2,120,,
9205139,9205139,2,120,,
9205141,9205141,2,120,,
9205143,9205143,2,120,,
9205144,9205144,2,120,,
9205147,9205147,2,120,,
9205148,9205148,2,120,,
9205149,9205149,2,120,,
9205150,9205150,2,120,,
9205151,9205151,2,120,,
9205152,9205152,2,120,,
9205159,9205159,2,120,,
9205160,9205160,2,120,,
9205161,9205161,2,120,,
9205162,9205162,2,120,,
9205164,9205164,2,120,,
9205196,9205196,2,120,,
9205200,9205200,2,120,,
9205201,9205201,2,120,,
9205202,9205202,2,120,,
9205204,9205204,2,120,,
9205206,9205206,2,120,,
9205207,9205207,2,120,,
9205208,9205208,2,120,,
9205209,9205209,2,120,,
9205210,9205210,2,120,,
9205211,9205211,2,120,,
9205212,9205212,2,120,,
9205213,9205213,2,120,,
9205214,9205214,2,120,,
9205215,9205215,2,120,,
9205216,9205216,2,120,,
9205217,9205217,2,120,,
9205218,9205218,2,120,,
9205219,9205219,2,120,,
9205220,9205220,2,120,,
9205221,9205221,2,120,,
9205222,9205222,2,120,,
9205223,9205223,2,120,,
9205224,9205224,2,120,,
9205225,9205225,2,120,,
9205226,9205226,2,120,,
9205228,9205228,2,120,,
9205229,9205229,2,120,,
9205230,9205230,2,120,,
9205231,9205231,2,120,,
9205232,9205232,2,120,,
9205233,9205233,2,120,,
9205236,9205236,2,120,,
9205238,9205238,2,120,,
9205239,9205239,2,120,,
9205240,9205240,2,120,,
9205241,9205241,2,120,,
9205242,9205242,2,120,,
9205243,9205243,2,120,,
9205244,9205244,2,120,,
9205245,9205245,2,120,,
9205246,9205246,2,120,,
9205248,9205248,2,120,,
9205249,9205249,2,120,,
9205250,9205250,2,120,,
9205251,9205251,2,120,,
9205252,9205252,2,120,,
9205253,9205253,2,120,,
9205254,9205254,2,120,,
9205255,9205255,2,120,,
9205256,9205256,2,120,,
9205257,9205257,2,120,,
9205258,9205258,2,120,,
9205259,9205259,2,120,,
9205261,9205261,2,120,,
9205262,9205262,2,120,,
9205263,9205263,2,120,,
9205264,9205264,2,120,,
9205265,9205265,2,120,,
9205266,9205266,2,120,,
9205267,9205267,2,120,,
9205268,9205268,2,120,,
9205269,9205269,2,120,,
9205270,9205270,2,120,,
9205271,9205271,2,120,,
9205272,9205272,2,120,,
9205273,9205273,2,120,,
9205274,9205274,2,120,,
9205275,9205275,2,120,,
9205276,9205276,2,120,,
9205277,9205277,2,120,,
9205278,9205278,2,120,,
9205279,9205279,2,120,,
9205280,9205280,2,120,,
9205281,9205281,2,120,,
9205282,9205282,2,120,,
9205283,9205283,2,120,,
9205284,9205284,2,120,,
9205285,9205285,2,120,,
9205286,9205286,2,120,,
9205287,9205287,2,120,,
9205288,9205288,2,120,,
9205289,9205289,2,120,,
9205290,9205290,2,120,,
9205291,9205291,2,120,,
9205292,9205292,2,120,,
9205295,9205295,2,120,,
9205296,9205296,2,120,,
9205297,9205297,2,120,,
9205298,9205298,2,120,,
9205299,9205299,2,120,,
9205300,9205300,2,120,,
9205301,9205301,2,120,,
9205302,9205302,2,120,,
9205303,9205303,2,120,,
9205304,9205304,2,120,,
9205305,9205305,2,120,,
9205307,9205307,2,120,,
9205308,9205308,2,120,,
9205309,9205309,2,120,,
9205310,9205310,2,120,,
9205311,9205311,2,120,,
9205312,9205312,2,120,,
9205313,9205313,2,120,,
9205314,9205314,2,120,,
9205315,9205315,2,120,,
9205316,9205316,2,120,,
9205317,9205317,2,120,,
9205318,9205318,2,120,,
9205319,9205319,2,120,,
9205320,9205320,2,120,,
9205321,9205321,2,120,,
9205322,9205322,2,120,,
9205323,9205323,2,120,,
9205325,9205325,2,120,,
9205326,9205326,2,120,,
9205327,9205327,2,120,,
9205328,9205328,2,120,,
9205329,9205329,2,120,,
9205330,9205330,2,120,,
9205331,9205331,2,120,,
9205333,9205333,2,120,,
9205334,9205334,2,120,,
9205335,9205335,2,120,,
9205336,9205336,2,120,,
9205337,9205337,2,120,,
9205338,9205338,2,120,,
9205339,9205339,2,120,,
9205340,9205340,2,120,,
9205341,9205341,2,120,,
9205342,9205342,2,120,,
9205343,9205343,2,120,,
9205344,9205344,2,120,,
9205345,9205345,2,120,,
9205346,9205346,2,120,,
9205347,9205347,2,120,,
9205349,9205349,2,120,,
9205350,9205350,2,120,,
9205351,9205351,2,120,,
9205352,9205352,2,120,,
9205353,9205353,2,120,,
9205354,9205354,2,120,,
9205355,9205355,2,120,,
9205356,9205356,2,120,,
9205357,9205357,2,120,,
9205358,9205358,2,120,,
9205359,9205359,2,120,,
9205360,9205360,2,120,,
9205361,9205361,2,120,,
9205362,9205362,2,120,,
9205363,9205363,2,120,,
9205364,9205364,2,120,,
9205365,9205365,2,120,,
9205366,9205366,2,120,,
9205367,9205367,2,120,,
9205368,9205368,2,120,,
9205369,9205369,2,120,,
9205370,9205370,2,120,,
9205371,9205371,2,120,,
9205372,9205372,2,120,,
9205373,9205373,2,120,,
9205374,9205374,2,120,,
9205375,9205375,2,120,,
9205376,9205376,2,120,,
9205377,9205377,2,120,,
9205378,9205378,2,120,,
9205379,9205379,2,120,,
9205380,9205380,2,120,,
9205381,9205381,2,120,,
9205382,9205382,2,120,,
9205383,9205383,2,120,,
9205384,9205384,2,120,,
9205385,9205385,2,120,,
9205386,9205386,2,120,,
9205388,9205388,2,120,,
9205389,9205389,2,120,,
9205390,9205390,2,120,,
9205392,9205392,2,120,,
9205393,9205393,2,120,,
9205394,9205394,2,120,,
9205395,9205395,2,120,,
9205396,9205396,2,120,,
9205397,9205397,2,120,,
9205398,9205398,2,120,,
9205399,9205399,2,120,,
9205400,9205400,2,120,,
9205401,9205401,2,120,,
9205402,9205402,2,120,,
9205403,9205403,2,120,,
9205404,9205404,2,120,,
9205405,9205405,2,120,,
9205406,9205406,2,120,,
9205407,9205407,2,120,,
9205408,9205408,2,120,,
9205409,9205409,2,120,,
9205410,9205410,2,120,,
9205411,9205411,2,120,,
9205412,9205412,2,120,,
9205413,9205413,2,120,,
9205414,9205414,2,120,,
9205415,9205415,2,120,,
9205416,9205416,2,120,,
9205417,9205417,2,120,,
9205418,9205418,2,120,,
9205419,9205419,2,120,,
9205420,9205420,2,120,,
9205421,9205421,2,120,,
9205422,9205422,2,120,,
9205423,9205423,2,120,,
9205424,9205424,2,120,,
9205425,9205425,2,120,,
9205426,9205426,2,120,,
9205427,9205427,2,120,,
9205428,9205428,2,120,,
9205429,9205429,2,120,,
9205430,9205430,2,120,,
9205431,9205431,2,120,,
9205432,9205432,2,120,,
9205433,9205433,2,120,,
9205434,9205434,2,120,,
9205435,9205435,2,120,,
9205436,9205436,2,120,,
9205438,9205438,2,120,,
9205439,9205439,2,120,,
9205441,9205441,2,120,,
9205442,9205442,2,120,,
9205443,9205443,2,120,,
9205445,9205445,2,120,,
9205446,9205446,2,120,,
9205447,9205447,2,120,,
9205449,9205449,2,120,,
9205450,9205450,2,120,,
9205451,9205451,2,120,,
9205452,9205452,2,120,,
9205453,9205453,2,120,,
9205454,9205454,2,120,,
9205455,9205455,2,120,,
9205456,9205456,2,120,,
9205457,9205457,2,120,,
9205459,9205459,2,120,,
9205461,9205461,2,120,,
9205462,9205462,2,120,,
9205463,9205463,2,120,,
9205464,9205464,2,120,,
9205465,9205465,2,120,,
9205467,9205467,2,120,,
9205470,9205470,2,120,,
9205471,9205471,2,120,,
9205472,9205472,2,120,,
9205473,9205473,2,120,,
9205474,9205474,2,120,,
9205475,9205475,2,120,,
9205476,9205476,2,120,,
9205477,9205477,2,120,,
9205478,9205478,2,120,,
9205479,9205479,2,120,,
9205480,9205480,2,120,,
9205481,9205481,2,120,,
9205482,9205482,2,120,,
9205483,9205483,2,120,,
9205484,9205484,2,120,,
9205485,9205485,2,120,,
9205486,9205486,2,120,,
9205487,9205487,2,120,,
9205488,9205488,2,120,,
9205489,9205489,2,120,,
9205490,9205490,2,120,,
9205491,9205491,2,120,,
9205492,9205492,2,120,,
9205493,9205493,2,120,,
9205494,9205494,2,120,,
9205495,9205495,2,120,,
9205496,9205496,2,120,,
9205497,9205497,2,120,,
9205498,9205498,2,120,,
9205500,9205500,2,120,,
9205501,9205501,2,120,,
9205502,9205502,2,120,,
9205504,9205504,2,120,,
9205505,9205505,2,120,,
9205506,9205506,2,120,,
9205507,9205507,2,120,,
9205508,9205508,2,120,,
9205509,9205509,2,120,,
9205510,9205510,2,120,,
9205511,9205511,2,120,,
9205512,9205512,2,120,,
9205513,9205513,2,120,,
9205514,9205514,2,120,,
9205515,9205515,2,120,,
9205516,9205516,2,120,,
9205517,9205517,2,120,,
9205518,9205518,2,120,,
9205519,9205519,2,120,,
9205520,9205520,2,120,,
9205521,9205521,2,120,,
9205523,9205523,2,120,,
9205524,9205524,2,120,,
9205525,9205525,2,120,,
9205526,9205526,2,120,,
9205527,9205527,2,120,,
9205528,9205528,2,120,,
9205529,9205529,2,120,,
9205530,9205530,2,120,,
9205531,9205531,2,120,,
9205532,9205532,2,120,,
9205533,9205533,2,120,,
9205534,9205534,2,120,,
9205535,9205535,2,120,,
9205537,9205537,2,120,,
9205538,9205538,2,120,,
9205539,9205539,2,120,,
9205540,9205540,2,120,,
9205541,9205541,2,120,,
9205542,9205542,2,120,,
9205545,9205545,2,120,,
9205546,9205546,2,120,,
9205547,9205547,2,120,,
9205548,9205548,2,120,,
9205549,9205549,2,120,,
9205550,9205550,2,120,,
9205552,9205552,2,120,,
9205553,9205553,2,120,,
9205554,9205554,2,120,,
9205555,9205555,2,120,,
9205556,9205556,2,120,,
9205557,9205557,2,120,,
9205558,9205558,2,120,,
9205559,9205559,2,120,,
9205560,9205560,2,120,,
9205561,9205561,2,120,,
9205562,9205562,2,120,,
9205563,9205563,2,120,,
9205564,9205564,2,120,,
9205565,9205565,2,120,,
9205566,9205566,2,120,,
9205567,9205567,2,120,,
9205568,9205568,2,120,,
9205570,9205570,2,120,,
9205571,9205571,2,120,,
9205572,9205572,2,120,,
9205573,9205573,2,120,,
9205574,9205574,2,120,,
9205575,9205575,2,120,,
9205576,9205576,2,120,,
9205577,9205577,2,120,,
9205578,9205578,2,120,,
9205579,9205579,2,120,,
9205581,9205581,2,120,,
9205582,9205582,2,120,,
9205583,9205583,2,120,,
9205584,9205584,2,120,,
9205585,9205585,2,120,,
9205586,9205586,2,120,,
9205587,9205587,2,120,,
9205588,9205588,2,120,,
9205589,9205589,2,120,,
9205591,9205591,2,120,,
9205592,9205592,2,120,,
9205594,9205594,2,120,,
9205595,9205595,2,120,,
9205596,9205596,2,120,,
9205597,9205597,2,120,,
9205599,9205599,2,120,,
9205600,9205600,2,120,,
9205601,9205601,2,120,,
9205602,9205602,2,120,,
9205603,9205603,2,120,,
9205604,9205604,2,120,,
9205605,9205605,2,120,,
9205607,9205607,2,120,,
9205608,9205608,2,120,,
9205609,9205609,2,120,,
9205610,9205610,2,120,,
9205611,9205611,2,120,,
9205612,9205612,2,120,,
9205613,9205613,2,120,,
9205615,9205615,2,120,,
9205616,9205616,2,120,,
9205617,9205617,2,120,,
9205618,9205618,2,120,,
9205619,9205619,2,120,,
9205620,9205620,2,120,,
9205621,9205621,2,120,,
9205622,9205622,2,120,,
9205623,9205623,2,120,,
9205624,9205624,2,120,,
9205625,9205625,2,120,,
9205626,9205626,2,120,,
9205627,9205627,2,120,,
9205628,9205628,2,120,,
9205629,9205629,2,120,,
9205630,9205630,2,120,,
9205631,9205631,2,120,,
9205633,9205633,2,120,,
9205634,9205634,2,120,,
9205635,9205635,2,120,,
9205636,9205636,2,120,,
9205637,9205637,2,120,,
9205639,9205639,2,120,,
9205640,9205640,2,120,,
9205641,9205641,2,120,,
9205642,9205642,2,120,,
9205643,9205643,2,120,,
9205644,9205644,2,120,,
9205645,9205645,2,120,,
9205649,9205649,2,120,,
9205650,9205650,2,120,,
9205651,9205651,2,120,,
9205652,9205652,2,120,,
9205653,9205653,2,120,,
9205654,9205654,2,120,,
9205655,9205655,2,120,,
9205656,9205656,2,120,,
9205657,9205657,2,120,,
9205658,9205658,2,120,,
9205659,9205659,2,120,,
9205660,9205660,2,120,,
9205661,9205661,2,120,,
9205662,9205662,2,120,,
9205663,9205663,2,120,,
9205664,9205664,2,120,,
9205665,9205665,2,120,,
9205666,9205666,2,120,,
9205667,9205667,2,120,,
9205668,9205668,2,120,,
9205669,9205669,2,120,,
9205670,9205670,2,120,,
9205671,9205671,2,120,,
9205672,9205672,2,120,,
9205673,9205673,2,120,,
9205674,9205674,2,120,,
9205675,9205675,2,120,,
9205677,9205677,2,120,,
9205678,9205678,2,120,,
9205679,9205679,2,120,,
9205680,9205680,2,120,,
9205681,9205681,2,120,,
9205682,9205682,2,120,,
9205683,9205683,2,120,,
9205684,9205684,2,120,,
9205685,9205685,2,120,,
9205687,9205687,2,120,,
9205688,9205688,2,120,,
9205689,9205689,2,120,,
9205690,9205690,2,120,,
9205691,9205691,2,120,,
